date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:29:39	1021526/1021526	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:38%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Shoes&rh=p_36%3A-5000&crid=1QEZIUFPCL3YZ&qid=1684823927&rnid=2661611011&sprefix=shoes%2Caps%2C145&ref=sr_nr_p_36_5&pd_rd_w=Cha5z&content-id=amzn1.sym.56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_p=56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index34dd.html	(from https://www.amazon.com/)
08:29:40	797026/797026	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:39%20GMT	https://www.amazon.com/gp/goldbox/?ie=UTF8&ref_=nav_cs_gb&deals-widget=%257B%2522version%2522%253A1%252C%2522viewIndex%2522%253A0%252C%2522presetId%2522%253A%252215E8DB96732AF8CA9C14916141BB1C4C%2522%252C%2522departments%2522%253A%255B%25227147440011%2522%252C%25227192394011%2522%252C%2522679337011%2522%252C%25226358543011%2522%255D%252C%2522sorting%2522%253A%2522FEATURED%2522%257D&pd_rd_w=Cha5z&content-id=amzn1.sym.56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_p=56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea	C:/My%20Web%20Sites/sd/www.amazon.com/gp/goldbox/index3537.html	(from https://www.amazon.com/)
08:29:41	757358/757358	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:39%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=computers&rh=p_n_deal_type%3A23566065011&pd_rd_w=jps9m&content-id=amzn1.sym.6afe7900-0834-4d0d-afa0-213431caed72&pf_rd_p=6afe7900-0834-4d0d-afa0-213431caed72&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index48a6.html	(from https://www.amazon.com/)
08:29:41	1226807/1226807	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:40%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Dinnerware%20%26%20accessories&crid=IBML6MYDLJ4A&sprefix=dinnerware%20%26%20accessorie%2Caps%2C190&ref=nb_sb_noss&pd_rd_w=8Onv1&content-id=amzn1.sym.5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_p=5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index26ca.html	(from https://www.amazon.com/)
08:29:41	5290/5290	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2002:16:23%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/launchpad/2023/Gateway/January/DesktopQuadCat_186x116_kitchen_B0126LMDFK_01.23._SY116_CB619238939_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/launchpad/2023/Gateway/January/DesktopQuadCat_186x116_kitchen_B0126LMDFK_01.23._SY116_CB619238939_.jpg	(from https://www.amazon.com/)
08:29:41	5124/5124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2002:16:23%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/launchpad/2023/Gateway/January/DesktopQuadCat_186x116_health-beauty_B07662GN57_01.23._SY116_CB619238939_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/launchpad/2023/Gateway/January/DesktopQuadCat_186x116_health-beauty_B07662GN57_01.23._SY116_CB619238939_.jpg	(from https://www.amazon.com/)
08:29:42	8174/8174	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2009:50:42%20GMT	https://m.media-amazon.com/images/I/41aF1Kpc1iL._SY160_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/41aF1Kpc1iL._SY160_.jpg	(from https://www.amazon.com/)
08:29:43	672648/672648	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:42%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Home&i=kitchen-intl-ship&crid=1QBODY970JKYC&sprefix=home%2Ckitchen-intl-ship%2C164&ref=nb_sb_noss_1&pd_rd_w=8Onv1&content-id=amzn1.sym.5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_p=5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index8631.html	(from https://www.amazon.com/)
08:29:44	613579/613579	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:42%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Kitchen&i=kitchen-intl-ship&crid=2LRTV3593NEHX&sprefix=kitchen%2Ckitchen-intl-ship%2C202&ref=nb_sb_noss_1&pd_rd_w=8Onv1&content-id=amzn1.sym.5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_p=5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index0199.html	(from https://www.amazon.com/)
08:29:44	603548/603548	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:43%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=health%20and%20beauty&i=beauty-intl-ship&crid=2036DM6EKNYNA&sprefix=health%20and%20beauty%2Cbeauty-intl-ship%2C173&ref=nb_sb_noss_2&pd_rd_w=8Onv1&content-id=amzn1.sym.5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_p=5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index8fd6.html	(from https://www.amazon.com/)
08:29:44	19206/19206	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2009:50:42%20GMT	https://m.media-amazon.com/images/I/41aF1Kpc1iL._SY320_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/41aF1Kpc1iL._SY320_.jpg	(from https://www.amazon.com/)
08:29:45	2283/2283	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2011:22:55%20GMT	https://m.media-amazon.com/images/I/316r7290SLL._SY75_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/316r7290SLL._SY75_.jpg	(from https://www.amazon.com/)
08:29:45	1082179/1082179	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:44%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=home%20and%20kitchen&pd_rd_w=8Onv1&content-id=amzn1.sym.5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_p=5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/indexf5ab.html	(from https://www.amazon.com/)
08:29:45	4910/4910	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2011:22:55%20GMT	https://m.media-amazon.com/images/I/316r7290SLL._SY150_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/316r7290SLL._SY150_.jpg	(from https://www.amazon.com/)
08:29:46	842838/842838	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:44%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=smartphones&pd_rd_w=fYI9t&content-id=amzn1.sym.061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_p=061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index5ee4.html	(from https://www.amazon.com/)
08:29:46	3037/3037	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2011:48:38%20GMT	https://m.media-amazon.com/images/I/31qcGgiIK7L._SY75_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/31qcGgiIK7L._SY75_.jpg	(from https://www.amazon.com/)
08:29:46	6827/6827	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2011:48:38%20GMT	https://m.media-amazon.com/images/I/31qcGgiIK7L._SY150_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/31qcGgiIK7L._SY150_.jpg	(from https://www.amazon.com/)
08:29:46	3014/3014	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2011:48:38%20GMT	https://m.media-amazon.com/images/I/313zteqI9LL._SY75_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/313zteqI9LL._SY75_.jpg	(from https://www.amazon.com/)
08:29:47	794296/794296	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:46%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=tablets&pd_rd_w=fYI9t&content-id=amzn1.sym.061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_p=061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/indexec1d.html	(from https://www.amazon.com/)
08:29:47	6959/6959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jan%202024%2011:48:38%20GMT	https://m.media-amazon.com/images/I/313zteqI9LL._SY150_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/313zteqI9LL._SY150_.jpg	(from https://www.amazon.com/)
08:29:48	881360/881360	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:46%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=laptop&pd_rd_w=fYI9t&content-id=amzn1.sym.061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_p=061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index7a08.html	(from https://www.amazon.com/)
08:29:48	1901/1901	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2010%20May%202024%2023:05:52%20GMT	https://images-na.ssl-images-amazon.com/images/I/01AeRSRqmfL.js?xcp	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/I/01AeRSRqmfL430e.js	(from https://www.amazon.com/)
08:29:48	29337/29337	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202023%2015:05:29%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2023/EBF23/Fuji_Desktop_Single_image_EBF_1x_v3._SY304_CB573698005_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2023/EBF23/Fuji_Desktop_Single_image_EBF_1x_v3._SY304_CB573698005_.jpg	(from https://www.amazon.com/)
08:29:49	17463/17463	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202023%2015:05:30%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2023/EBF23/Fuji_Desktop_Single_image_EBF_1x_v6._SY304_CB573698005_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2023/EBF23/Fuji_Desktop_Single_image_EBF_1x_v6._SY304_CB573698005_.jpg	(from https://www.amazon.com/)
08:29:50	623339/623339	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:48%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=electronics&pd_rd_w=fYI9t&content-id=amzn1.sym.061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_p=061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/indexa99a.html	(from https://www.amazon.com/)
08:29:50	757710/757710	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:48%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=tv&pd_rd_w=fYI9t&content-id=amzn1.sym.061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_p=061f5f08-3bb1-4c70-8051-5d850a92de53&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index3473.html	(from https://www.amazon.com/)
08:29:50	5836/5836	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2014:56:41%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_2_x1._SY116_CB595261253_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_2_x1._SY116_CB595261253_.jpg	(from https://www.amazon.com/)
08:29:51	5830/5830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2014:56:42%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_3_x1._SY116_CB595261253_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_3_x1._SY116_CB595261253_.jpg	(from https://www.amazon.com/)
08:29:51	967580/967580	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:49%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=toys&rh=p_36%3A-2500&pd_rd_w=wGvOv&content-id=amzn1.sym.44da4965-9668-4613-bec2-a3a75f0c2ad4&pf_rd_p=44da4965-9668-4613-bec2-a3a75f0c2ad4&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index37b4.html	(from https://www.amazon.com/)
08:29:52	1314823/1314823	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:50%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=home%20decor&rh=p_36%3A-5000&pd_rd_w=MdqFF&content-id=amzn1.sym.f7def1d9-177b-415d-89b3-9d866650f7d7&pf_rd_p=f7def1d9-177b-415d-89b3-9d866650f7d7&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index047c.html	(from https://www.amazon.com/)
08:29:52	1143779/1143779	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:51%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Dresses&crid=1PW0S93CC85GY&sprefix=dresses%2Caps%2C146&ref=nb_sb_noss_1&pd_rd_w=McaGQ&content-id=amzn1.sym.bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_p=bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index6e1f.html	(from https://www.amazon.com/)
08:29:53	5590/5590	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2014:45:11%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_1_x1._SY116_CB595261253_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_1_x1._SY116_CB595261253_.jpg	(from https://www.amazon.com/)
08:29:53	988608/988608	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:52%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Knits%20clothing&crid=23OTKP0I0AQDD&sprefix=knits%20clothing%2Caps%2C147&ref=nb_sb_noss_2&pd_rd_w=McaGQ&content-id=amzn1.sym.bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_p=bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index6e6f.html	(from https://www.amazon.com/)
08:29:53	6082/6082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2014:56:42%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_4_x1._SY116_CB595261253_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AMAZON_FASHION/2023/LuxuryStores/Spring-23/GW/Quad_Cards/Spring/LSS23_SPRING_DT_CAT_CARD_4_x1._SY116_CB595261253_.jpg	(from https://www.amazon.com/)
08:29:54	17902/17902	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202023%2015:05:30%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2023/EBF23/Fuji_Desktop_Single_image_EBF_1x_v5._SY304_CB573698005_.jpg	C:/My%20Web%20Sites/sd/images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Events/2023/EBF23/Fuji_Desktop_Single_image_EBF_1x_v5._SY304_CB573698005_.jpg	(from https://www.amazon.com/)
08:29:54	882895/882895	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:53%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Spring%20Jackets&crid=28AAZ2JDZCYX1&sprefix=spring%20jackets%2Caps%2C140&ref=nb_sb_noss_1&pd_rd_w=McaGQ&content-id=amzn1.sym.bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_p=bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index954c.html	(from https://www.amazon.com/)
08:29:55	8423/8423	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jan%202024%2009:55:55%20GMT	https://m.media-amazon.com/images/I/619JG9nYx3L._AC_SY200_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/619JG9nYx3L._AC_SY200_.jpg	(from https://www.amazon.com/)
08:29:56	1083481/1083481	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:54%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=jewelry&crid=3J1F4CEQCXT22&sprefix=jewelry%2Caps%2C152&ref=nb_sb_noss_1&pd_rd_w=McaGQ&content-id=amzn1.sym.bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_p=bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index25b9.html	(from https://www.amazon.com/)
08:29:56	892843/892843	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:55%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=Trending%20fashion&crid=2787SXJYRXDZH&sprefix=trending%20fashion%2Caps%2C142&ref=nb_sb_noss_1&pd_rd_w=McaGQ&content-id=amzn1.sym.bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_p=bad2a3cf-6397-46b0-aa92-6036dbc4afb6&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index57b4.html	(from https://www.amazon.com/)
08:29:57	1078565/1078565	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:55%20GMT	https://www.amazon.com/s/?_encoding=UTF8&k=beauty&rh=p_36%3A-2500&pd_rd_w=XZMrJ&content-id=amzn1.sym.948ea99a-cbb3-4484-a15c-59648e21b8ad&pf_rd_p=948ea99a-cbb3-4484-a15c-59648e21b8ad&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=vsmu6&pd_rd_r=35f8b789-01fc-4cd1-af10-b49580b711ea&ref_=pd_hp_d_atf_unk	C:/My%20Web%20Sites/sd/www.amazon.com/s/index40b3.html	(from https://www.amazon.com/)
08:29:57	9712/9712	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Jun%202021%2003:01:48%20GMT	https://m.media-amazon.com/images/I/510C0vVAN8S._AC_SY200_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/510C0vVAN8S._AC_SY200_.jpg	(from https://www.amazon.com/)
08:29:57	7557/7557	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2007:48:02%20GMT	https://m.media-amazon.com/images/I/51PPy5nPn3L._AC_SY200_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/51PPy5nPn3L._AC_SY200_.jpg	(from https://www.amazon.com/)
08:29:59	2074275/2074275	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:55%20GMT	https://www.amazon.com/Twozoh-Fiber-Optic-HDMI-Cable/dp/B09HC2LBTX/?_encoding=UTF8&pd_rd_w=LdQsA&content-id=amzn1.sym.10f16e90-d621-4a53-9c61-544e5c741acc&pf_rd_p=10f16e90-d621-4a53-9c61-544e5c741acc&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=N7hUo&pd_rd_r=9ef59737-30be-46b2-9afd-3f6eda7ee242&ref_=pd_hp_d_btf_exports_top_sellers_unrec	C:/My%20Web%20Sites/sd/www.amazon.com/Twozoh-Fiber-Optic-HDMI-Cable/dp/B09HC2LBTX/index8668.html	(from https://www.amazon.com/)
08:29:59	10743/10743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2008:23:35%20GMT	https://m.media-amazon.com/images/I/71Pb0-9MMmL._AC_SY200_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/71Pb0-9MMmL._AC_SY200_.jpg	(from https://www.amazon.com/)
08:29:59	12851/12851	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Feb%202023%2018:01:22%20GMT	https://m.media-amazon.com/images/I/61D2DDpDITL._AC_SY200_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/61D2DDpDITL._AC_SY200_.jpg	(from https://www.amazon.com/)
08:30:00	2335696/2335696	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:58%20GMT	https://www.amazon.com/Superbat-Wireless-Extension-Bulkhead-Repeater/dp/B07PBH3VCM/?_encoding=UTF8&pd_rd_w=LdQsA&content-id=amzn1.sym.10f16e90-d621-4a53-9c61-544e5c741acc&pf_rd_p=10f16e90-d621-4a53-9c61-544e5c741acc&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=N7hUo&pd_rd_r=9ef59737-30be-46b2-9afd-3f6eda7ee242&ref_=pd_hp_d_btf_exports_top_sellers_unrec	C:/My%20Web%20Sites/sd/www.amazon.com/Superbat-Wireless-Extension-Bulkhead-Repeater/dp/B07PBH3VCM/index8668.html	(from https://www.amazon.com/)
08:30:01	34030/34030	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2001:02:42%20GMT	https://m.media-amazon.com/images/I/71fFUd8uf3L._AC_SY200_.jpg	C:/My%20Web%20Sites/sd/m.media-amazon.com/images/I/71fFUd8uf3L._AC_SY200_.jpg	(from https://www.amazon.com/)
08:30:02	2062506/2062506	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2005:29:58%20GMT	https://www.amazon.com/Tripp-Lite-DisplayPort-Converter-P136-06N-H2V2LB/dp/B077B5YWKJ/?_encoding=UTF8&pd_rd_w=LdQsA&content-id=amzn1.sym.10f16e90-d621-4a53-9c61-544e5c741acc&pf_rd_p=10f16e90-d621-4a53-9c61-544e5c741acc&pf_rd_r=BDX434G2T57CFH18WFKT&pd_rd_wg=N7hUo&pd_rd_r=9ef59737-30be-46b2-9afd-3f6eda7ee242&ref_=pd_hp_d_btf_exports_top_sellers_unrec	C:/My%20Web%20Sites/sd/www.amazon.com/Tripp-Lite-DisplayPort-Converter-P136-06N-H2V2LB/dp/B077B5YWKJ/index8668.html	(from https://www.amazon.com/)
